pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-45 b,Kepler-45,1,1,1,Transit,2011,Kepler,Published Confirmed,0,<a refstr=JOHNSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143..111J/abstract target=ref> Johnson et al. 2012 </a>,2.45523900,0.00000400,-0.00000400,0,0.030000,,,0,10.760,1.230,-1.230,0,0.960,0.110,-0.110,0,160.49700,28.60400,-28.60400,0,0.50500,0.09000,-0.09000,0,Mass,0.110000,0.100000,-0.090000,0,,,,,1000,20,-20,0,0,<a refstr=JOHNSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....143..111J/abstract target=ref> Johnson et al. 2012 </a>,3820.00,90.00,-90.00,0,0.55,0.11,-0.11,0,0.59,0.06,-0.06,0,0.280,0.140,-0.140,0,[Fe/H],4.70,0.20,-0.20,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m29.50s,292.8729292,+41d03m51.02s,41.0641727,381.9490000,6.3825000,-6.3825000,16.7440000,1.1330000,-1.1330000,12.8920000,0.0300000,-0.0300000,15.9804000,0.0008940,-0.0008940,2014-05-14,2012-05,2014-05-14
Kepler-45 b,Kepler-45,0,1,1,Transit,2011,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.45524062,0.00000010,-0.00000010,0,,,,,11.250,0.320,-0.370,0,1.004,0.029,-0.033,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3906.00,41.96,-37.78,0,0.56,0.02,-0.02,0,0.59,0.02,-0.02,0,0.030,0.086,-0.077,0,[Fe/H],4.71,0.01,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m29.50s,292.8729292,+41d03m51.02s,41.0641727,381.9490000,6.3825000,-6.3825000,16.7440000,1.1330000,-1.1330000,12.8920000,0.0300000,-0.0300000,15.9804000,0.0008940,-0.0008940,2016-05-06 09:26:50,2016-05,2016-05-10
Kepler-45 b,Kepler-45,0,1,1,Transit,2011,Kepler,Published Confirmed,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,2.45523906,0.00000160,-0.00000160,0,0.029670,0.001120,-0.001120,0,11.110,1.300,-1.300,0,0.991,0.116,-0.116,0,,,,,,,,,,,,,,,,,,727,,,0,0,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,3814.00,124.00,-54.00,0,0.55,0.06,-0.06,0,0.58,0.07,-0.07,0,0.200,0.110,-0.110,0,[M/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m29.50s,292.8729292,+41d03m51.02s,41.0641727,381.9490000,6.3825000,-6.3825000,16.7440000,1.1330000,-1.1330000,12.8920000,0.0300000,-0.0300000,15.9804000,0.0008940,-0.0008940,2016-02-24 09:32:51,2012-05,2016-02-25
Kepler-461 b,Kepler-461,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.31378306,0.00000766,-0.00000766,0,,,,,2.580,0.070,-0.060,0,0.230,0.006,-0.005,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5634.00,43.20,-45.60,0,0.91,0.02,-0.02,0,0.98,0.02,-0.03,0,0.040,0.089,-0.092,0,[Fe/H],4.51,0.01,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m59.77s,292.2490563,+46d09m53.25s,46.1647909,692.1580000,6.5960000,-6.5960000,13.4570000,0.1030000,-0.1030000,11.9170000,0.0190000,-0.0190000,13.3335000,0.0004320,-0.0004320,2016-05-06 09:12:06,2016-05,2016-05-10
Kepler-463 b,Kepler-463,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.98101683,0.00000316,-0.00000316,0,,,,,3.050,0.430,-0.300,0,0.272,0.038,-0.027,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5661.00,105.05,-99.18,0,0.90,0.13,-0.08,0,0.87,0.05,-0.05,0,-0.280,0.124,-0.116,0,[Fe/H],4.47,0.08,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h55m44.84s,298.9368228,+44d51m28.31s,44.8578644,394.8040000,3.5000000,-3.5000000,12.9990000,0.0800000,-0.0800000,11.2090000,0.0200000,-0.0200000,12.8600000,0.0002300,-0.0002300,2016-05-06 09:12:08,2016-05,2016-05-10
Kepler-464 b,Kepler-464,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.25696522,0.00000577,-0.00000577,0,,,,,3.300,0.160,-0.130,0,0.294,0.014,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5933.00,67.87,-54.45,0,1.59,0.07,-0.06,0,1.21,0.07,-0.08,0,0.190,0.074,-0.071,0,[Fe/H],4.11,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m20.43s,294.8351052,+48d58m56.35s,48.9823204,667.6040000,9.5860000,-9.5860000,12.7500000,0.0690000,-0.0690000,11.3380000,0.0160000,-0.0160000,12.6717000,0.0001600,-0.0001600,2016-05-06 09:12:08,2016-05,2016-05-10
Kepler-465 b,Kepler-465,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.94067247,0.00000655,-0.00000655,0,,,,,2.950,0.250,-0.160,0,0.263,0.022,-0.014,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6310.00,63.38,-60.38,0,1.29,0.11,-0.07,0,1.23,0.04,-0.03,0,0.090,0.082,-0.082,0,[Fe/H],4.31,0.04,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m13.39s,284.5557853,+46d03m49.99s,46.0638865,553.0770000,6.9120000,-6.9120000,12.6510000,0.1940000,-0.1940000,11.4560000,0.0170000,-0.0170000,12.5914000,0.0001890,-0.0001890,2016-05-06 09:12:09,2016-05,2016-05-10
Kepler-467 b,Kepler-467,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,24.99324193,0.00006498,-0.00006498,0,,,,,2.250,0.300,-0.080,0,0.201,0.027,-0.007,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5809.00,68.69,-60.25,0,1.37,0.04,-0.03,0,1.05,0.03,-0.03,0,0.060,0.072,-0.049,0,[Fe/H],4.18,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m27.10s,287.3629145,+38d38m59.04s,38.6497341,466.2650000,5.0555000,-5.0555000,12.4280000,0.0800000,-0.0800000,10.8970000,0.0180000,-0.0180000,12.3590000,0.0001440,-0.0001440,2016-05-06 09:12:11,2016-05,2016-05-10
Kepler-468 b,Kepler-468,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,38.47875707,0.00000485,-0.00000485,0,,,,,13.340,0.320,-0.290,0,1.190,0.029,-0.026,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5498.00,60.91,-68.06,0,0.87,0.02,-0.02,0,0.96,0.02,-0.03,0,0.100,0.086,-0.084,0,[Fe/H],4.54,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m36.55s,288.9022829,+49d22m13.47s,49.3704079,442.8710000,2.9990000,-2.9990000,13.8520000,0.1260000,-0.1260000,12.0290000,0.0220000,-0.0220000,13.7299000,0.0006980,-0.0006980,2016-05-06 09:12:11,2016-05,2016-05-10
Kepler-470 b,Kepler-470,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,24.66919569,0.00000541,-0.00000541,0,,,,,14.440,5.830,-2.670,0,1.288,0.520,-0.238,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6613.00,203.78,-197.49,0,1.66,0.67,-0.31,0,1.40,0.22,-0.16,0,0.040,0.124,-0.163,0,[Fe/H],4.14,0.13,-0.23,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m02.26s,297.0094360,+50d22m20.22s,50.3722829,929.8110000,11.0150000,-11.0150000,13.2820000,0.1830000,-0.1830000,12.0340000,0.0250000,-0.0250000,13.1610000,0.0002480,-0.0002480,2016-05-06 09:12:13,2016-05,2016-05-10
Kepler-471 b,Kepler-471,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.01423457,0.00000059,-0.00000059,0,,,,,14.960,5.420,-2.960,0,1.335,0.484,-0.264,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6733.00,288.74,-288.80,0,1.80,0.65,-0.36,0,1.49,0.22,-0.18,0,0.070,0.144,-0.156,0,[Fe/H],4.10,0.14,-0.21,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m23.40s,299.0975167,+43d29m51.31s,43.4975851,1249.4100000,23.6100000,-23.6100000,13.7670000,0.0690000,-0.0690000,12.5620000,0.0240000,-0.0240000,13.7887000,0.0002320,-0.0002320,2016-05-06 09:12:13,2016-05,2016-05-10
Kepler-472 b,Kepler-472,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.17625551,0.00000184,-0.00000184,0,,,,,3.220,0.130,-0.280,0,0.287,0.012,-0.025,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4996.00,82.76,-84.63,0,0.78,0.02,-0.01,0,0.85,0.03,-0.03,0,0.160,0.093,-0.098,0,[Fe/H],4.59,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m05.88s,296.5245187,+39d14m59.46s,39.2498503,306.6020000,1.9060000,-1.9060000,13.8980000,0.1830000,-0.1830000,11.4610000,0.0140000,-0.0140000,13.6698000,0.0002460,-0.0002460,2016-05-06 09:12:14,2016-05,2016-05-10
Kepler-473 b,Kepler-473,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,14.55731705,0.00001399,-0.00001399,0,,,,,4.080,0.790,-0.670,0,0.364,0.070,-0.060,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5816.00,74.23,-91.94,0,1.34,0.26,-0.22,0,1.06,0.07,-0.06,0,0.120,0.093,-0.084,0,[Fe/H],4.21,0.14,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m31.22s,286.6300796,+38d56m44.13s,38.9455907,905.9370000,12.1780000,-12.1780000,13.5480000,0.0920000,-0.0920000,11.7310000,0.0200000,-0.0200000,13.3691000,0.0002060,-0.0002060,2016-05-06 09:12:14,2016-05,2016-05-10
Kepler-474 b,Kepler-474,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.66067294,0.00000373,-0.00000373,0,,,,,3.060,0.480,-0.370,0,0.273,0.043,-0.033,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5785.00,92.56,-97.56,0,1.08,0.17,-0.12,0,0.99,0.05,-0.05,0,-0.010,0.088,-0.127,0,[Fe/H],4.36,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h29m17.16s,292.3215174,+43d52m52.22s,43.8811723,841.4960000,10.9990000,-10.9990000,13.6290000,0.0690000,-0.0690000,11.9100000,0.0220000,-0.0220000,13.4689000,0.0002170,-0.0002170,2016-05-06 09:12:15,2016-05,2016-05-10
Kepler-475 b,Kepler-475,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.10550819,0.00000104,-0.00000104,0,,,,,2.490,0.050,-0.180,0,0.222,0.004,-0.016,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5009.00,85.00,-77.64,0,0.79,0.02,-0.01,0,0.86,0.03,-0.03,0,0.210,0.081,-0.092,0,[Fe/H],4.58,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h08m12.41s,287.0516940,+40d12m41.12s,40.2114232,280.0690000,1.1675000,-1.1675000,13.5120000,0.1030000,-0.1030000,11.2410000,0.0200000,-0.0200000,13.3163000,0.0001980,-0.0001980,2016-05-06 09:12:15,2016-05,2016-05-10
Kepler-476 b,Kepler-476,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,14.00640607,0.00001794,-0.00001794,0,,,,,3.080,0.510,-0.300,0,0.275,0.045,-0.027,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5837.00,101.08,-99.97,0,1.09,0.16,-0.10,0,1.03,0.05,-0.04,0,0.040,0.090,-0.099,0,[Fe/H],4.38,0.09,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m39.30s,295.1637592,+43d57m47.06s,43.9630716,813.5350000,,,14.0180000,0.1140000,-0.1140000,12.2970000,0.0220000,-0.0220000,13.8596000,0.0024800,-0.0024800,2016-05-06 09:12:16,2016-05,2016-05-10
Kepler-478 b,Kepler-478,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.22175760,0.00001390,-0.00001390,0,,,,,2.710,0.090,-0.330,0,0.242,0.008,-0.029,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5210.00,69.43,-70.31,0,0.80,0.03,-0.02,0,0.85,0.03,-0.04,0,-0.030,0.105,-0.107,0,[Fe/H],4.56,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h29m56.88s,292.4870063,+46d11m46.27s,46.1961870,,,,14.1560000,0.1370000,-0.1370000,12.0050000,0.0220000,-0.0220000,13.9672000,0.0015010,-0.0015010,2016-05-06 09:12:17,2016-05,2016-05-10
Kepler-479 b,Kepler-479,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,12.49341307,0.00001360,-0.00001360,0,,,,,2.120,0.090,-0.070,0,0.189,0.008,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5247.00,73.63,-57.40,0,0.81,0.03,-0.02,0,0.86,0.03,-0.04,0,-0.020,0.102,-0.107,0,[Fe/H],4.56,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m05.25s,291.0218899,+37d46m11.54s,37.7698734,344.9010000,1.9660000,-1.9660000,13.7240000,0.0920000,-0.0920000,11.7160000,0.0200000,-0.0200000,13.5440000,0.0002320,-0.0002320,2016-05-06 09:12:18,2016-05,2016-05-10
Kepler-480 b,Kepler-480,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.91958380,0.00000490,-0.00000490,0,,,,,2.780,0.290,-0.210,0,0.248,0.026,-0.019,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6322.00,71.60,-65.00,0,1.34,0.14,-0.10,0,1.25,0.05,-0.04,0,0.110,0.094,-0.091,0,[Fe/H],4.28,0.06,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m51.34s,294.4639165,+49d45m54.17s,49.7650473,847.5080000,11.4255000,-11.4255000,13.2300000,0.0800000,-0.0800000,12.0650000,0.0220000,-0.0220000,13.2113000,0.0002490,-0.0002490,2016-05-06 09:12:19,2016-05,2016-05-10
Kepler-481 b,Kepler-481,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.06082567,0.00001522,-0.00001522,0,,,,,2.500,0.370,-0.290,0,0.223,0.033,-0.026,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5802.00,73.64,-66.20,0,1.09,0.16,-0.11,0,1.01,0.04,-0.04,0,0.030,0.087,-0.091,0,[Fe/H],4.36,0.10,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h27m37.68s,291.9069862,+49d15m43.47s,49.2620760,813.7240000,11.7840000,-11.7840000,14.0540000,0.1490000,-0.1490000,12.3830000,0.0250000,-0.0250000,13.8151000,0.0002390,-0.0002390,2016-05-06 09:12:19,2016-05,2016-05-10
Kepler-483 b,Kepler-483,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,30.22910400,0.00007851,-0.00007851,0,,,,,3.210,0.680,-0.430,0,0.286,0.061,-0.038,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6346.00,79.71,-73.37,0,1.47,0.31,-0.19,0,1.28,0.10,-0.07,0,0.090,0.091,-0.089,0,[Fe/H],4.21,0.10,-0.14,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m35.23s,291.6467764,+41d53m04.86s,41.8846843,860.3550000,10.1830000,-10.1830000,13.4520000,0.0800000,-0.0800000,12.2220000,0.0240000,-0.0240000,13.3892000,0.0002230,-0.0002230,2016-05-06 09:12:20,2016-05,2016-05-10
Kepler-484 b,Kepler-484,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.04556931,0.00000720,-0.00000720,0,,,,,2.280,0.070,-0.050,0,0.203,0.006,-0.004,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5668.00,54.61,-48.74,0,0.87,0.02,-0.02,0,0.96,0.02,-0.03,0,-0.100,0.090,-0.085,0,[Fe/H],4.54,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m34.63s,284.3942844,+46d14m56.80s,46.2491109,382.1360000,2.7990000,-2.7990000,13.0770000,0.1030000,-0.1030000,11.4820000,0.0170000,-0.0170000,13.0002000,0.0006870,-0.0006870,2016-05-06 09:12:21,2016-05,2016-05-10
Kepler-485 b,Kepler-485,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.24325980,0.00000018,-0.00000018,0,,,,,14.410,3.380,-1.630,0,1.286,0.302,-0.145,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5958.00,105.05,-153.72,0,1.09,0.26,-0.12,0,1.07,0.08,-0.07,0,0.040,0.147,-0.161,0,[Fe/H],4.39,0.09,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m59.12s,294.9963415,+50d28m12.16s,50.4700458,1140.9500000,26.3150000,-26.3150000,15.0690000,0.1030000,-0.1030000,13.4330000,0.0410000,-0.0410000,14.8981000,0.0004000,-0.0004000,2016-05-06 09:12:22,2016-05,2016-05-10
